// Dead Branch Summonable Monsters Database
//
// Structure of Database:
// MobRandomGroupID,MobID,DummyName,Rate

MOBG_Branch_Of_Dead_Tree,1837,熔巖魔,71428
MOBG_Branch_Of_Dead_Tree,1838,礦坑小精靈,71428
MOBG_Branch_Of_Dead_Tree,1839,漂流浪人,71428
MOBG_Branch_Of_Dead_Tree,1864,屠殺腐屍,71428
MOBG_Branch_Of_Dead_Tree,1865,襤褸腐屍,71428
MOBG_Branch_Of_Dead_Tree,1866,地獄貴賓狗,71428
MOBG_Branch_Of_Dead_Tree,1867,惡耗女妖,71428
MOBG_Branch_Of_Dead_Tree,1869,火焰骷髏頭,71428
MOBG_Branch_Of_Dead_Tree,1870,行妖術者,71428
MOBG_Branch_Of_Dead_Tree,1872,魔鬼蒼蠅,71428
MOBG_Branch_Of_Dead_Tree,1880,樹林哥布靈,71428
MOBG_Branch_Of_Dead_Tree,1881,雷斯,71428
MOBG_Branch_Of_Dead_Tree,1882,芭芭亞卡,71428
MOBG_Branch_Of_Dead_Tree,1883,樹林女巫,71428
MOBG_Branch_Of_Dead_Tree,1884,森林妖精,71428
MOBG_Branch_Of_Dead_Tree,1918,夢羅克門徒之邪靈,71428
MOBG_Branch_Of_Dead_Tree,1919,夢羅克門徒之泥怪,71428
MOBG_Branch_Of_Dead_Tree,1920,夢羅克門徒之活尸,71428
MOBG_Branch_Of_Dead_Tree,1921,夢羅克門徒之喜樂,71428
MOBG_Branch_Of_Dead_Tree,1974,愛爾蘭女妖首領,71428
MOBG_Branch_Of_Dead_Tree,1975,眼魔首領,71428
MOBG_Branch_Of_Dead_Tree,1976,惡精靈礦石,71428
MOBG_Branch_Of_Dead_Tree,1977,重金屬波利,71428
MOBG_Branch_Of_Dead_Tree,1978,地獄阿修羅機械戰士,71428
MOBG_Branch_Of_Dead_Tree,1979,扎古丹,71428
MOBG_Branch_Of_Dead_Tree,1986,塔塔丘,71428
MOBG_Branch_Of_Dead_Tree,1987,變異蜈蚣,71428
MOBG_Branch_Of_Dead_Tree,1988,豬籠草,71428
MOBG_Branch_Of_Dead_Tree,1989,三角幼獅獸,71428
MOBG_Branch_Of_Dead_Tree,1990,硬石猛瑪,71428
MOBG_Branch_Of_Dead_Tree,1991,三角狂獅獸,71428
MOBG_Branch_Of_Dead_Tree,1992,獨角飛馬,71428
MOBG_Branch_Of_Dead_Tree,1993,納迦,71428
MOBG_Branch_Of_Dead_Tree,1994,魯修拉黃蜂,71428
MOBG_Branch_Of_Dead_Tree,1995,捕蟲堇,71428
MOBG_Branch_Of_Dead_Tree,1999,變異蜈蚣幼蟲,71428
MOBG_Branch_Of_Dead_Tree,2013,暴躁龍,71428
MOBG_Branch_Of_Dead_Tree,2015,黑暗捕蟲堇妖,71428
MOBG_Branch_Of_Dead_Tree,2016,水精靈,71428
MOBG_Branch_Of_Dead_Tree,2017,刷尾負鼠,71428
MOBG_Branch_Of_Dead_Tree,2018,杜尼爾,71428
MOBG_Branch_Of_Dead_Tree,2019,異種神木,71428
MOBG_Branch_Of_Dead_Tree,2020,靈剋,71428
MOBG_Branch_Of_Dead_Tree,2021,妣拉,71428
MOBG_Branch_Of_Dead_Tree,2023,黑影幽靈,71428
MOBG_Branch_Of_Dead_Tree,2024,鈽鐳巨人,71428
MOBG_Branch_Of_Dead_Tree,2069,亞拉,71428
MOBG_Branch_Of_Dead_Tree,2070,食人魚,71428
MOBG_Branch_Of_Dead_Tree,2071,無頭騾,71428
MOBG_Branch_Of_Dead_Tree,2072,美洲虎,71428
MOBG_Branch_Of_Dead_Tree,2073,巨嘴鳥,71428
MOBG_Branch_Of_Dead_Tree,2074,小綠人,71428
MOBG_Branch_Of_Dead_Tree,2083,獨角甲蟲,71428
MOBG_Branch_Of_Dead_Tree,2084,雙角甲蟲,71428
MOBG_Branch_Of_Dead_Tree,2085,鹿角甲蟲,71428
MOBG_Branch_Of_Dead_Tree,2086,尖角甲蟲,71428
MOBG_Branch_Of_Dead_Tree,2088,獨角甲蟲卵,71428
MOBG_Branch_Of_Dead_Tree,2089,雙角甲蟲卵,71428
MOBG_Branch_Of_Dead_Tree,2090,鹿角甲蟲卵,71428
MOBG_Branch_Of_Dead_Tree,2091,尖角甲蟲卵,71428
MOBG_Branch_Of_Dead_Tree,2092,狡蛛,71428
MOBG_Branch_Of_Dead_Tree,2093,布達林,142857
